sensor_type,device_type,timestamps,rate
heartrate,smartwatch,1454962414399546250,135.000
heartrate,smartwatch,1454962414683520000,136.000
heartrate,smartwatch,1454962415118523906,137.000
heartrate,smartwatch,1454962416989324740,141.000
heartrate,smartwatch,1454962417273441146,142.000
heartrate,smartwatch,1454962417846518594,141.000
heartrate,smartwatch,1454962418134471510,140.000
heartrate,smartwatch,1454962418283525000,141.000
heartrate,smartwatch,1454962418588528334,142.000
heartrate,smartwatch,1454962418738471927,143.000
heartrate,smartwatch,1454962418885516562,144.000
heartrate,smartwatch,1454962419607471250,145.000
heartrate,smartwatch,1454962419886421615,147.000
heartrate,smartwatch,1454962420442547187,148.000
heartrate,smartwatch,1454962421626488594,149.000
heartrate,smartwatch,1454962421874573593,148.000
heartrate,smartwatch,1454962423891548073,147.000
heartrate,smartwatch,1454962425799490468,148.000
heartrate,smartwatch,1454962429459443333,148.000
heartrate,smartwatch,1454962429585517604,147.000
heartrate,smartwatch,1454962429702578698,148.000
heartrate,smartwatch,1454962430092418437,147.000
heartrate,smartwatch,1454962430219496667,148.000
heartrate,smartwatch,1454962430836548750,149.000
heartrate,smartwatch,1454962431350420677,148.000
heartrate,smartwatch,1454962431477439739,149.000
heartrate,smartwatch,1454962431604498698,148.000
heartrate,smartwatch,1454962431733498385,149.000
heartrate,smartwatch,1454962431858503594,150.000
heartrate,smartwatch,1454962432108520052,151.000
heartrate,smartwatch,1454962433372517604,150.000
heartrate,smartwatch,1454962435751543906,149.000
heartrate,smartwatch,1454962435894470313,148.000
heartrate,smartwatch,1454962436167333907,147.000
heartrate,smartwatch,1454962436390519844,146.000
heartrate,smartwatch,1454962436670383385,147.000
heartrate,smartwatch,1454962436797507292,146.000
heartrate,smartwatch,1454962436935524166,147.000
heartrate,smartwatch,1454962438065477708,146.000
heartrate,smartwatch,1454962438640516823,145.000
heartrate,smartwatch,1454962439058571458,146.000
heartrate,smartwatch,1454962439338479219,147.000
heartrate,smartwatch,1454962439749497708,148.000
heartrate,smartwatch,1454962440061995938,149.000
heartrate,smartwatch,1454962440492515312,148.000
heartrate,smartwatch,1454962440772573593,147.000
heartrate,smartwatch,1454962442218527969,148.000
heartrate,smartwatch,1454962442657526875,149.000
heartrate,smartwatch,1454962443079545625,150.000
heartrate,smartwatch,1454962443363546614,152.000
heartrate,smartwatch,1454962443775475208,154.000
heartrate,smartwatch,1454962444056547552,155.000
heartrate,smartwatch,1454962444757455312,154.000
heartrate,smartwatch,1454962444895489531,153.000
heartrate,smartwatch,1454962445190474635,152.000
heartrate,smartwatch,1454962445788549948,151.000
heartrate,smartwatch,1454962447635483542,149.000
heartrate,smartwatch,1454962448502527968,150.000
heartrate,smartwatch,1454962448897519844,149.000
heartrate,smartwatch,1454962450413493907,150.000
heartrate,smartwatch,1454962450556513697,149.000
heartrate,smartwatch,1454962450949545417,148.000
heartrate,smartwatch,1454962451963479791,147.000
heartrate,smartwatch,1454962452447508906,148.000
heartrate,smartwatch,1454962453083437916,147.000
heartrate,smartwatch,1454962453972499114,146.000
heartrate,smartwatch,1454962454101496562,147.000
heartrate,smartwatch,1454962454231498854,146.000
heartrate,smartwatch,1454962454743495052,147.000
heartrate,smartwatch,1454962455899547760,146.000
heartrate,smartwatch,1454962456751549739,144.000
heartrate,smartwatch,1454962456880545677,143.000
heartrate,smartwatch,1454962458015572187,144.000
heartrate,smartwatch,1454962458643551615,145.000
heartrate,smartwatch,1454962459138538177,144.000
heartrate,smartwatch,1454962459907413178,145.000
heartrate,smartwatch,1454962460157548230,146.000
heartrate,smartwatch,1454962460665509375,147.000
heartrate,smartwatch,1454962461054459636,148.000
heartrate,smartwatch,1454962461307577552,149.000
heartrate,smartwatch,1454962461440496146,148.000
heartrate,smartwatch,1454962461557548437,150.000
heartrate,smartwatch,1454962461680546406,149.000
heartrate,smartwatch,1454962462070476719,148.000
heartrate,smartwatch,1454962462822494739,147.000
heartrate,smartwatch,1454962465486544792,148.000
heartrate,smartwatch,1454962465882424114,151.000
heartrate,smartwatch,1454962466149669010,153.000
heartrate,smartwatch,1454962466249808698,154.000
heartrate,smartwatch,1454962466468497292,155.000
heartrate,smartwatch,1454962466976440000,154.000
heartrate,smartwatch,1454962467383546771,153.000
heartrate,smartwatch,1454962468388480677,154.000
heartrate,smartwatch,1454962468517337916,153.000
heartrate,smartwatch,1454962468646541927,154.000
heartrate,smartwatch,1454962469015573698,155.000
heartrate,smartwatch,1454962469265547864,154.000
heartrate,smartwatch,1454962469903542760,153.000
heartrate,smartwatch,1454962470523472084,154.000
heartrate,smartwatch,1454962471170456354,153.000
heartrate,smartwatch,1454962471661515938,152.000
heartrate,smartwatch,1454962472544571406,153.000
heartrate,smartwatch,1454962473445420625,152.000
heartrate,smartwatch,1454962473700451354,151.000
heartrate,smartwatch,1454962473828505208,152.000
heartrate,smartwatch,1454962474080550989,151.000
heartrate,smartwatch,1454962474206573854,152.000
heartrate,smartwatch,1454962474331573125,151.000
heartrate,smartwatch,1454962474725499271,150.000
heartrate,smartwatch,1454962474848575209,151.000
heartrate,smartwatch,1454962474976496406,150.000
heartrate,smartwatch,1454962475224546614,149.000
heartrate,smartwatch,1454962475351498593,150.000
heartrate,smartwatch,1454962475998423229,151.000
heartrate,smartwatch,1454962476487485834,154.000
heartrate,smartwatch,1454962476866548334,155.000
heartrate,smartwatch,1454962477120497968,156.000
heartrate,smartwatch,1454962477384516875,157.000
heartrate,smartwatch,1454962477884497709,158.000
heartrate,smartwatch,1454962478259498802,157.000
heartrate,smartwatch,1454962483020548593,158.000
heartrate,smartwatch,1454962483166547136,157.000
heartrate,smartwatch,1454962483309496875,158.000
heartrate,smartwatch,1454962483451575677,157.000
heartrate,smartwatch,1454962484169497552,156.000
heartrate,smartwatch,1454962484595518073,155.000
heartrate,smartwatch,1454962485424479062,154.000
heartrate,smartwatch,1454962485574519688,155.000
heartrate,smartwatch,1454962485867487604,154.000
heartrate,smartwatch,1454962486820477813,154.000
heartrate,smartwatch,1454962487493572708,153.000
heartrate,smartwatch,1454962488019454635,152.000
heartrate,smartwatch,1454962488162422552,153.000
heartrate,smartwatch,1454962488420519740,152.000
heartrate,smartwatch,1454962488705544271,151.000
heartrate,smartwatch,1454962489843546667,150.000
heartrate,smartwatch,1454962493156548438,151.000
heartrate,smartwatch,1454962493418433542,150.000
heartrate,smartwatch,1454962494423515208,151.000
heartrate,smartwatch,1454962494817487083,152.000
heartrate,smartwatch,1454962495454516667,153.000
heartrate,smartwatch,1454962496630572916,155.000
heartrate,smartwatch,1454962496912523803,156.000
heartrate,smartwatch,1454962497049397188,157.000
heartrate,smartwatch,1454962497339502292,158.000
heartrate,smartwatch,1454962498301501146,159.000
heartrate,smartwatch,1454962498872547812,160.000
heartrate,smartwatch,1454962499557553385,159.000
heartrate,smartwatch,1454962501154673803,160.000
heartrate,smartwatch,1454962501781494375,159.000
heartrate,smartwatch,1454962502330256198,160.000
heartrate,smartwatch,1454962503028504427,161.000
heartrate,smartwatch,1454962503721551667,162.000
heartrate,smartwatch,1454962503998574270,163.000
heartrate,smartwatch,1454962504702549114,164.000
heartrate,smartwatch,1454962505090544323,165.000
heartrate,smartwatch,1454962505959522864,166.000
heartrate,smartwatch,1454962509846403646,164.000
heartrate,smartwatch,1454962509973548646,165.000
heartrate,smartwatch,1454962510116517917,164.000
heartrate,smartwatch,1454962510663573958,165.000
heartrate,smartwatch,1454962513811503490,164.000
heartrate,smartwatch,1454962515612526510,165.000
heartrate,smartwatch,1454962515742735417,164.000
heartrate,smartwatch,1454962515886549270,165.000
heartrate,smartwatch,1454962517459352604,166.000
heartrate,smartwatch,1454962517591516927,165.000
heartrate,smartwatch,1454962517716545469,166.000
heartrate,smartwatch,1454962520449501459,167.000
heartrate,smartwatch,1454962520575574531,166.000
heartrate,smartwatch,1454962520831441198,167.000
heartrate,smartwatch,1454962520952549687,166.000
heartrate,smartwatch,1454962521087500365,167.000
heartrate,smartwatch,1454962521957518698,168.000
heartrate,smartwatch,1454962523221519375,167.000
heartrate,smartwatch,1454962524481549687,166.000
heartrate,smartwatch,1454962524862516042,165.000
heartrate,smartwatch,1454962525117516145,164.000
heartrate,smartwatch,1454962525525519323,163.000
heartrate,smartwatch,1454962525680482448,164.000
heartrate,smartwatch,1454962525816577709,163.000
heartrate,smartwatch,1454962527633519062,163.000
heartrate,smartwatch,1454962527749517917,162.000
heartrate,smartwatch,1454962529041548229,161.000
heartrate,smartwatch,1454962529580439375,160.000
heartrate,smartwatch,1454962529859576875,161.000
heartrate,smartwatch,1454962530697573177,160.000
heartrate,smartwatch,1454962530991476719,161.000
heartrate,smartwatch,1454962531136547448,160.000
heartrate,smartwatch,1454962531274524844,161.000
heartrate,smartwatch,1454962531399572656,160.000
heartrate,smartwatch,1454962531539528438,161.000
heartrate,smartwatch,1454962531674520156,160.000
heartrate,smartwatch,1454962531819526354,161.000
heartrate,smartwatch,1454962534946546823,162.000
heartrate,smartwatch,1454962535078551562,161.000
heartrate,smartwatch,1454962535233479375,162.000
heartrate,smartwatch,1454962535384499375,160.000
heartrate,smartwatch,1454962535657491146,159.000
heartrate,smartwatch,1454962535790577552,158.000
heartrate,smartwatch,1454962536752543125,158.000
heartrate,smartwatch,1454962536870566145,157.000
heartrate,smartwatch,1454962537009600989,158.000
heartrate,smartwatch,1454962537552469479,159.000
heartrate,smartwatch,1454962537982456093,158.000
heartrate,smartwatch,1454962538252466667,157.000
heartrate,smartwatch,1454962538514549791,156.000
heartrate,smartwatch,1454962538788546979,155.000
heartrate,smartwatch,1454962539187487760,154.000
heartrate,smartwatch,1454962539461547760,153.000
heartrate,smartwatch,1454962539997491042,152.000
heartrate,smartwatch,1454962540136545572,153.000
heartrate,smartwatch,1454962540273549323,152.000
heartrate,smartwatch,1454962540956546770,151.000
heartrate,smartwatch,1454962541092471927,152.000
heartrate,smartwatch,1454962541240551250,151.000
heartrate,smartwatch,1454962541505577239,150.000
heartrate,smartwatch,1454962542171549583,149.000
heartrate,smartwatch,1454962542566529167,150.000
heartrate,smartwatch,1454962543413476875,149.000
heartrate,smartwatch,1454962544214547761,150.000
heartrate,smartwatch,1454962545939427292,149.000
heartrate,smartwatch,1454962546509479062,151.000
heartrate,smartwatch,1454962549077713698,152.000
heartrate,smartwatch,1454962549197393125,153.000
heartrate,smartwatch,1454962549524641094,154.000
heartrate,smartwatch,1454962549805530312,155.000
heartrate,smartwatch,1454962550086522031,154.000
heartrate,smartwatch,1454962553081476250,153.000
heartrate,smartwatch,1454962557638486093,153.000
heartrate,smartwatch,1454962557912466562,152.000
heartrate,smartwatch,1454962558461559896,151.000
heartrate,smartwatch,1454962558609500208,152.000
heartrate,smartwatch,1454962559371546303,151.000
heartrate,smartwatch,1454962559496497448,153.000
heartrate,smartwatch,1454962559615574375,152.000
heartrate,smartwatch,1454962559741516667,153.000
heartrate,smartwatch,1454962560914550417,154.000
heartrate,smartwatch,1454962561181497448,155.000
heartrate,smartwatch,1454962561428549739,156.000
heartrate,smartwatch,1454962561841548437,157.000
heartrate,smartwatch,1454962566754481719,157.000
heartrate,smartwatch,1454962567172548490,158.000
heartrate,smartwatch,1454962567535548021,159.000
heartrate,smartwatch,1454962567782548646,160.000
heartrate,smartwatch,1454962569324514427,161.000
heartrate,smartwatch,1454962570206479323,159.000
heartrate,smartwatch,1454962570592575313,158.000
heartrate,smartwatch,1454962572012576042,159.000
heartrate,smartwatch,1454962572289550312,160.000
heartrate,smartwatch,1454962572423544896,161.000
heartrate,smartwatch,1454962572694497083,162.000
heartrate,smartwatch,1454962575873549479,163.000
heartrate,smartwatch,1454962581396515937,163.000
heartrate,smartwatch,1454962582161496927,162.000
heartrate,smartwatch,1454962582536548541,163.000
heartrate,smartwatch,1454962582664496458,162.000
heartrate,smartwatch,1454962582782518594,163.000
heartrate,smartwatch,1454962582906547604,164.000
heartrate,smartwatch,1454962583160499323,167.000
heartrate,smartwatch,1454962583417518906,168.000
heartrate,smartwatch,1454962583544496979,169.000
heartrate,smartwatch,1454962583921574271,170.000
heartrate,smartwatch,1454962584297503073,169.000
heartrate,smartwatch,1454962584424497136,170.000
heartrate,smartwatch,1454962584559477709,169.000
heartrate,smartwatch,1454962584689525677,170.000
heartrate,smartwatch,1454962585504547291,171.000
heartrate,smartwatch,1454962585949475000,172.000
heartrate,smartwatch,1454962587277394063,174.000
heartrate,smartwatch,1454962587401498698,173.000
heartrate,smartwatch,1454962587526498802,174.000
heartrate,smartwatch,1454962587650573854,175.000
heartrate,smartwatch,1454962587900544739,176.000
heartrate,smartwatch,1454962588524503645,175.000
heartrate,smartwatch,1454962588781556198,174.000
heartrate,smartwatch,1454962589528550417,175.000
heartrate,smartwatch,1454962589794403958,176.000
heartrate,smartwatch,1454962590171549114,177.000
heartrate,smartwatch,1454962590547576250,178.000
heartrate,smartwatch,1454962590922546875,179.000
heartrate,smartwatch,1454962591060437031,178.000
heartrate,smartwatch,1454962593204546667,177.000
heartrate,smartwatch,1454962595776527657,176.000
heartrate,smartwatch,1454962596988350937,177.000
heartrate,smartwatch,1454962597417385000,178.000
heartrate,smartwatch,1454962597858542865,179.000
heartrate,smartwatch,1454962598138537083,180.000
heartrate,smartwatch,1454962598553549167,181.000
heartrate,smartwatch,1454962599547454375,182.000
heartrate,smartwatch,1454962603239502396,183.000
heartrate,smartwatch,1454962603908579271,182.000
heartrate,smartwatch,1454962604052472500,183.000
heartrate,smartwatch,1454962604756572605,182.000
heartrate,smartwatch,1454962605321525000,183.000
heartrate,smartwatch,1454962605456544948,181.000
heartrate,smartwatch,1454962605597495365,182.000
heartrate,smartwatch,1454962605726493803,179.000
heartrate,smartwatch,1454962605862519010,180.000
heartrate,smartwatch,1454962606269553073,176.000
heartrate,smartwatch,1454962606397513802,175.000
heartrate,smartwatch,1454962606519547604,174.000
heartrate,smartwatch,1454962606642518542,173.000
heartrate,smartwatch,1454962606764472448,172.000
heartrate,smartwatch,1454962607398549479,173.000
heartrate,smartwatch,1454962607522518073,174.000
heartrate,smartwatch,1454962607644546146,173.000
heartrate,smartwatch,1454962608253468438,174.000
heartrate,smartwatch,1454962608765549740,173.000
heartrate,smartwatch,1454962609017454114,172.000
heartrate,smartwatch,1454962610852545520,171.000
heartrate,smartwatch,1454962611123461614,170.000
heartrate,smartwatch,1454962612187489791,169.000
heartrate,smartwatch,1454962612466523334,168.000
heartrate,smartwatch,1454962613205547240,169.000
heartrate,smartwatch,1454962613330545521,168.000
heartrate,smartwatch,1454962613458498229,167.000
heartrate,smartwatch,1454962613598422865,166.000
heartrate,smartwatch,1454962613844548750,164.000
heartrate,smartwatch,1454962613971502761,165.000
heartrate,smartwatch,1454962614103542188,164.000
heartrate,smartwatch,1454962614596444375,163.000
heartrate,smartwatch,1454962615356498594,162.000
heartrate,smartwatch,1454962615482501041,163.000
heartrate,smartwatch,1454962620523540000,161.000
heartrate,smartwatch,1454962620807510416,162.000
heartrate,smartwatch,1454962622223545677,161.000
heartrate,smartwatch,1454962623351549271,162.000
heartrate,smartwatch,1454962624615525260,163.000
heartrate,smartwatch,1454962625318525000,164.000
heartrate,smartwatch,1454962626948355625,164.000
heartrate,smartwatch,1454962627081415729,163.000
heartrate,smartwatch,1454962628251696510,164.000
heartrate,smartwatch,1454962628371368386,163.000
heartrate,smartwatch,1454962628480451042,164.000
heartrate,smartwatch,1454962629312480678,163.000
heartrate,smartwatch,1454962629446454844,164.000
heartrate,smartwatch,1454962629596501979,163.000
heartrate,smartwatch,1454962629728503802,164.000
heartrate,smartwatch,1454962629864500781,165.000
heartrate,smartwatch,1454962630105749584,166.000
heartrate,smartwatch,1454962630365540052,165.000
heartrate,smartwatch,1454962630642464792,164.000
heartrate,smartwatch,1454962630924332447,163.000
heartrate,smartwatch,1454962631066700573,162.000
heartrate,smartwatch,1454962631322549584,161.000
heartrate,smartwatch,1454962633206550208,160.000
heartrate,smartwatch,1454962633462515313,159.000
heartrate,smartwatch,1454962634235446250,160.000
heartrate,smartwatch,1454962636480544166,162.000
heartrate,smartwatch,1454962637232498958,161.000
heartrate,smartwatch,1454962637346751667,160.000
heartrate,smartwatch,1454962637614573229,159.000
heartrate,smartwatch,1454962638243549688,160.000
heartrate,smartwatch,1454962638754420521,159.000
heartrate,smartwatch,1454962639147548073,158.000
heartrate,smartwatch,1454962639493557552,157.000
heartrate,smartwatch,1454962639736524062,156.000
heartrate,smartwatch,1454962639971569844,154.000
heartrate,smartwatch,1454962640230655729,152.000
heartrate,smartwatch,1454962640618727291,151.000
heartrate,smartwatch,1454962641149546719,150.000
heartrate,smartwatch,1454962641779508281,151.000
heartrate,smartwatch,1454962642039574740,152.000
heartrate,smartwatch,1454962642145464218,151.000
heartrate,smartwatch,1454962642507411093,150.000
heartrate,smartwatch,1454962642773510730,149.000
heartrate,smartwatch,1454962643036988594,148.000
heartrate,smartwatch,1454962643295511667,147.000
heartrate,smartwatch,1454962645019631979,148.000
heartrate,smartwatch,1454962645145417604,147.000
heartrate,smartwatch,1454962645245612031,148.000
heartrate,smartwatch,1454962645500547500,147.000
heartrate,smartwatch,1454962646911468750,149.000
heartrate,smartwatch,1454962647160549167,150.000
heartrate,smartwatch,1454962647404545729,151.000
heartrate,smartwatch,1454962647666400729,152.000
heartrate,smartwatch,1454962648731499427,151.000
heartrate,smartwatch,1454962649491499687,150.000
heartrate,smartwatch,1454962652154548698,149.000
heartrate,smartwatch,1454962652516570521,148.000
heartrate,smartwatch,1454962652781366094,147.000
heartrate,smartwatch,1454962652906496770,146.000
heartrate,smartwatch,1454962653393545730,145.000
heartrate,smartwatch,1454962653520546042,146.000
heartrate,smartwatch,1454962654282549375,147.000
heartrate,smartwatch,1454962654920549219,146.000
heartrate,smartwatch,1454962655062481354,147.000
heartrate,smartwatch,1454962655196583541,146.000
heartrate,smartwatch,1454962655844547812,145.000
heartrate,smartwatch,1454962657046518125,145.000
heartrate,smartwatch,1454962657414573907,144.000
heartrate,smartwatch,1454962658156575000,143.000
heartrate,smartwatch,1454962658419382083,142.000
heartrate,smartwatch,1454962658697503437,141.000
heartrate,smartwatch,1454962658838522969,140.000
heartrate,smartwatch,1454962659253524948,139.000
heartrate,smartwatch,1454962659529546823,138.000
heartrate,smartwatch,1454962660625575989,139.000
heartrate,smartwatch,1454962660753575677,138.000
heartrate,smartwatch,1454962662032548021,137.000
heartrate,smartwatch,1454962664493573542,138.000
heartrate,smartwatch,1454962664781467761,139.000
heartrate,smartwatch,1454962665580517292,138.000
heartrate,smartwatch,1454962665998544010,139.000
heartrate,smartwatch,1454962666604548386,141.000
heartrate,smartwatch,1454962666985418490,141.000
heartrate,smartwatch,1454962667362499427,140.000
heartrate,smartwatch,1454962667974573230,139.000
heartrate,smartwatch,1454962668249472604,139.000
heartrate,smartwatch,1454962668500461510,140.000
heartrate,smartwatch,1454962668624495937,139.000
heartrate,smartwatch,1454962668748574635,140.000
heartrate,smartwatch,1454962671079573854,139.000
heartrate,smartwatch,1454962671636523802,138.000
heartrate,smartwatch,1454962672049573541,137.000
heartrate,smartwatch,1454962672941694375,136.000
heartrate,smartwatch,1454962673200138490,137.000
heartrate,smartwatch,1454962673752483177,138.000
heartrate,smartwatch,1454962675272770468,137.000
heartrate,smartwatch,1454962676107432552,136.000
heartrate,smartwatch,1454962676546487240,135.000
heartrate,smartwatch,1454962677192718855,136.000
heartrate,smartwatch,1454962677743422500,135.000
heartrate,smartwatch,1454962678594510365,134.000
heartrate,smartwatch,1454962678733349688,135.000
heartrate,smartwatch,1454962678862475364,134.000
heartrate,smartwatch,1454962679930433073,133.000
heartrate,smartwatch,1454962680561531146,134.000
heartrate,smartwatch,1454962680710470313,133.000
heartrate,smartwatch,1454962681984520678,132.000
heartrate,smartwatch,1454962682487517709,133.000
heartrate,smartwatch,1454962682763550469,132.000
heartrate,smartwatch,1454962683169548333,131.000
heartrate,smartwatch,1454962683546500364,130.000
heartrate,smartwatch,1454962683797497708,129.000
heartrate,smartwatch,1454962683925500990,130.000
heartrate,smartwatch,1454962684173573541,131.000
heartrate,smartwatch,1454962684440500885,133.000
heartrate,smartwatch,1454962684693470469,134.000
heartrate,smartwatch,1454962689531500209,134.000
heartrate,smartwatch,1454962691828574427,135.000
heartrate,smartwatch,1454962692747573437,134.000
heartrate,smartwatch,1454962693387506614,133.000
heartrate,smartwatch,1454962693780531302,132.000
heartrate,smartwatch,1454962694654571771,133.000
heartrate,smartwatch,1454962695754549428,134.000
heartrate,smartwatch,1454962696304521979,134.000
heartrate,smartwatch,1454962696574549479,135.000
heartrate,smartwatch,1454962696700575052,134.000
heartrate,smartwatch,1454962697780492708,135.000
heartrate,smartwatch,1454962697916548489,136.000
heartrate,smartwatch,1454962698193518386,138.000
heartrate,smartwatch,1454962698464547812,139.000
heartrate,smartwatch,1454962698709546459,140.000
heartrate,smartwatch,1454962699217488177,141.000
heartrate,smartwatch,1454962703248546667,140.000
heartrate,smartwatch,1454962703372517344,141.000
heartrate,smartwatch,1454962703623515573,140.000
heartrate,smartwatch,1454962703740574583,141.000
heartrate,smartwatch,1454962705751571614,142.000
heartrate,smartwatch,1454962707222509792,142.000
heartrate,smartwatch,1454962708107549219,141.000
heartrate,smartwatch,1454962708244547136,142.000
heartrate,smartwatch,1454962709518548802,143.000
heartrate,smartwatch,1454962709648553490,142.000
heartrate,smartwatch,1454962709771498281,143.000
heartrate,smartwatch,1454962709894547240,144.000
heartrate,smartwatch,1454962710157483281,145.000
heartrate,smartwatch,1454962711421478750,144.000
heartrate,smartwatch,1454962712165471823,145.000
heartrate,smartwatch,1454962712671435417,146.000
heartrate,smartwatch,1454962712923550000,148.000
heartrate,smartwatch,1454962713188550416,149.000
heartrate,smartwatch,1454962713324577292,148.000
heartrate,smartwatch,1454962715453402865,147.000
heartrate,smartwatch,1454962715574549531,148.000
heartrate,smartwatch,1454962715715516614,147.000
heartrate,smartwatch,1454962715855483073,148.000
heartrate,smartwatch,1454962716476608958,148.000
heartrate,smartwatch,1454962716607524636,147.000
heartrate,smartwatch,1454962716872517083,146.000
heartrate,smartwatch,1454962716994443646,147.000
heartrate,smartwatch,1454962717111576927,145.000
heartrate,smartwatch,1454962717240499532,146.000
heartrate,smartwatch,1454962717486514427,144.000
heartrate,smartwatch,1454962717735499532,142.000
heartrate,smartwatch,1454962717858548073,141.000
heartrate,smartwatch,1454962717990479844,140.000
heartrate,smartwatch,1454962718114548542,138.000
heartrate,smartwatch,1454962718369490416,137.000
heartrate,smartwatch,1454962718998509948,138.000
heartrate,smartwatch,1454962720251550468,139.000
heartrate,smartwatch,1454962720518482656,140.000
heartrate,smartwatch,1454962720640573958,141.000
heartrate,smartwatch,1454962720772436355,142.000
heartrate,smartwatch,1454962721021551875,143.000
heartrate,smartwatch,1454962721149551927,142.000
heartrate,smartwatch,1454962721282496302,143.000
heartrate,smartwatch,1454962721426543386,142.000
heartrate,smartwatch,1454962722560575938,143.000
heartrate,smartwatch,1454962723271435000,142.000
heartrate,smartwatch,1454962724114525364,143.000
heartrate,smartwatch,1454962724255523177,142.000
heartrate,smartwatch,1454962724398550000,143.000
heartrate,smartwatch,1454962724689413958,142.000
heartrate,smartwatch,1454962724834465833,143.000
heartrate,smartwatch,1454962724966544531,142.000
heartrate,smartwatch,1454962725716549583,143.000
heartrate,smartwatch,1454962726455789583,143.000
heartrate,smartwatch,1454962726581411042,144.000
heartrate,smartwatch,1454962728654453021,145.000
heartrate,smartwatch,1454962729203500053,144.000
heartrate,smartwatch,1454962729630470469,145.000
heartrate,smartwatch,1454962729768576979,144.000
heartrate,smartwatch,1454962729917407656,145.000
heartrate,smartwatch,1454962730343551823,144.000
heartrate,smartwatch,1454962730780527760,143.000
heartrate,smartwatch,1454962731067465521,144.000
heartrate,smartwatch,1454962731364522552,145.000
heartrate,smartwatch,1454962731901515885,144.000
heartrate,smartwatch,1454962732144575156,143.000
heartrate,smartwatch,1454962732272549584,142.000
heartrate,smartwatch,1454962732515469271,140.000
heartrate,smartwatch,1454962732780426041,139.000
heartrate,smartwatch,1454962733159517552,138.000
heartrate,smartwatch,1454962733409443385,137.000
heartrate,smartwatch,1454962733532547083,136.000
heartrate,smartwatch,1454962733656545469,137.000
heartrate,smartwatch,1454962733785436563,136.000
heartrate,smartwatch,1454962734202547969,135.000
heartrate,smartwatch,1454962735132545209,134.000
heartrate,smartwatch,1454962735555525937,133.000
heartrate,smartwatch,1454962735978546771,132.000
heartrate,smartwatch,1454962736478543906,130.000
heartrate,smartwatch,1454962736616539479,129.000
heartrate,smartwatch,1454962736911420157,128.000
heartrate,smartwatch,1454962737186541511,127.000
heartrate,smartwatch,1454962737333510052,126.000
heartrate,smartwatch,1454962737603546094,125.000
heartrate,smartwatch,1454962737740543021,124.000
heartrate,smartwatch,1454962738399495261,125.000
heartrate,smartwatch,1454962739043576875,124.000
heartrate,smartwatch,1454962739447405104,123.000
heartrate,smartwatch,1454962740572541459,124.000
heartrate,smartwatch,1454962741744495781,123.000
heartrate,smartwatch,1454962743009520729,122.000
heartrate,smartwatch,1454962743258547448,121.000
heartrate,smartwatch,1454962743393477136,120.000
heartrate,smartwatch,1454962743645575886,119.000
heartrate,smartwatch,1454962743771519687,118.000
heartrate,smartwatch,1454962744018453021,116.000
heartrate,smartwatch,1454962744392518750,115.000
heartrate,smartwatch,1454962744521516041,116.000
heartrate,smartwatch,1454962745043516302,117.000
heartrate,smartwatch,1454962745306573854,118.000
heartrate,smartwatch,1454962745434547239,117.000
heartrate,smartwatch,1454962745568500990,118.000
heartrate,smartwatch,1454962745817466042,119.000
heartrate,smartwatch,1454962745963479739,118.000
heartrate,smartwatch,1454962747718577500,120.000
heartrate,smartwatch,1454962750977361042,119.000
heartrate,smartwatch,1454962751398524010,118.000
heartrate,smartwatch,1454962751941523281,117.000
heartrate,smartwatch,1454962752821439740,118.000
heartrate,smartwatch,1454962754076529739,117.000
heartrate,smartwatch,1454962754478514740,116.000
heartrate,smartwatch,1454962754868495520,115.000
heartrate,smartwatch,1454962755249501614,114.000
heartrate,smartwatch,1454962755754514167,113.000
heartrate,smartwatch,1454962756589353385,114.000
heartrate,smartwatch,1454962757081502448,115.000
heartrate,smartwatch,1454962758360471875,116.000
heartrate,smartwatch,1454962758783416667,117.000
heartrate,smartwatch,1454962759784528021,116.000
heartrate,smartwatch,1454962760670547916,115.000
heartrate,smartwatch,1454962761098474323,114.000
heartrate,smartwatch,1454962761233574948,115.000
heartrate,smartwatch,1454962761653548750,116.000
heartrate,smartwatch,1454962761798473698,117.000
heartrate,smartwatch,1454962762236429427,118.000
heartrate,smartwatch,1454962762766547396,119.000
heartrate,smartwatch,1454962763026545781,120.000
heartrate,smartwatch,1454962764300481563,121.000
heartrate,smartwatch,1454962768701499375,119.000
heartrate,smartwatch,1454962770485544948,118.000
heartrate,smartwatch,1454962770898420989,117.000
heartrate,smartwatch,1454962771016577240,116.000
heartrate,smartwatch,1454962771528521198,117.000
heartrate,smartwatch,1454962774432543281,116.000
heartrate,smartwatch,1454962774556548073,117.000
heartrate,smartwatch,1454962779333547188,117.000
heartrate,smartwatch,1454962779741550468,116.000
heartrate,smartwatch,1454962779900461771,117.000
heartrate,smartwatch,1454962780043497552,116.000
heartrate,smartwatch,1454962780190527760,115.000
heartrate,smartwatch,1454962780328574792,116.000
heartrate,smartwatch,1454962780480552396,115.000
heartrate,smartwatch,1454962783137519896,114.000
heartrate,smartwatch,1454962784860547188,115.000
heartrate,smartwatch,1454962785676515156,116.000
heartrate,smartwatch,1454962785809524271,115.000
heartrate,smartwatch,1454962786297503646,115.000
heartrate,smartwatch,1454962786409517136,114.000
heartrate,smartwatch,1454962786529516770,115.000
heartrate,smartwatch,1454962786658492709,113.000
heartrate,smartwatch,1454962787074572500,112.000
