sensor_type,device_type,timestamps,lux
light,smartphone,1454962773221682604,0.000
light,smartphone,1454962773399511407,0.000
light,smartphone,1454962773576558750,0.000
light,smartphone,1454962773754600261,0.000
light,smartphone,1454962773932527344,0.000
light,smartphone,1454962774292022291,0.000
light,smartphone,1454962774466180677,0.000
light,smartphone,1454962774643813021,0.000
light,smartphone,1454962774824714480,0.000
light,smartphone,1454962775000386147,0.000
light,smartphone,1454962775178006823,0.000
light,smartphone,1454962775356229062,0.000
light,smartphone,1454962775534522500,0.000
light,smartphone,1454962775713428177,0.000
light,smartphone,1454962775891497500,0.000
light,smartphone,1454962776245327553,0.000
light,smartphone,1454962776424222969,0.000
light,smartphone,1454962776603652291,0.000
light,smartphone,1454962776779566823,0.000
light,smartphone,1454962776959688334,0.000
light,smartphone,1454962777313511250,332.000
light,smartphone,1454962777492709584,304.000
light,smartphone,1454962777669526094,178.000
light,smartphone,1454962777848698229,173.000
light,smartphone,1454962778204504999,173.000
light,smartphone,1454962778380633907,163.000
light,smartphone,1454962778558607969,240.000
light,smartphone,1454962778736601354,200.000
light,smartphone,1454962778914708229,2203.000
light,smartphone,1454962779271487969,2274.000
light,smartphone,1454962779447686979,3301.000
light,smartphone,1454962779626495937,4802.000
light,smartphone,1454962779804451771,3222.000
light,smartphone,1454962779981905052,3020.000
light,smartphone,1454962780338919375,3198.000
light,smartphone,1454962780516407031,3237.000
light,smartphone,1454962780694161979,3310.000
light,smartphone,1454962780871944323,3339.000
light,smartphone,1454962781227418073,3283.000
light,smartphone,1454962781405112032,3210.000
light,smartphone,1454962781583219114,3027.000
light,smartphone,1454962781761634792,2256.000
light,smartphone,1454962781940258177,2284.000
light,smartphone,1454962782294480312,1496.000
light,smartphone,1454962782472281875,3313.000
light,smartphone,1454962782651380729,3313.000
light,smartphone,1454962782830473750,11.000
light,smartphone,1454962783008725208,0.000
light,smartphone,1454962783187052603,0.000
light,smartphone,1454962783364536510,0.000
light,smartphone,1454962783541796562,0.000
light,smartphone,1454962783720663229,0.000
light,smartphone,1454962783898660001,0.000
light,smartphone,1454962784252933802,0.000
light,smartphone,1454962784431674115,0.000
light,smartphone,1454962784609697865,0.000
light,smartphone,1454962784786434009,0.000
light,smartphone,1454962784964515729,0.000
light,smartphone,1454962785321180938,0.000
light,smartphone,1454962785498652344,0.000
light,smartphone,1454962785675399531,0.000
light,smartphone,1454962785853863490,0.000
light,smartphone,1454962786209302813,0.000
light,smartphone,1454962786386385311,0.000
light,smartphone,1454962786564965937,0.000
light,smartphone,1454962786742455937,0.000
light,smartphone,1454962786921616823,0.000
light,smartphone,1454962787277874271,0.000
light,smartphone,1454962787454894167,0.000
light,smartphone,1454962787633628438,0.000
light,smartphone,1454962787810863177,0.000
light,smartphone,1454962787988803542,0.000
light,smartphone,1454962788344630573,0.000
light,smartphone,1454962788523192552,0.000
light,smartphone,1454962788700124844,0.000
light,smartphone,1454962788878737240,0.000
light,smartphone,1454962789234293385,0.000
light,smartphone,1454962789412214271,0.000
light,smartphone,1454962789590347864,0.000
light,smartphone,1454962789767306511,0.000
light,smartphone,1454962789945283958,0.000
light,smartphone,1454962790300577344,0.000
light,smartphone,1454962790479296093,0.000
light,smartphone,1454962790658509896,0.000
light,smartphone,1454962790834790364,0.000
light,smartphone,1454962791019444167,0.000
light,smartphone,1454962791190624896,0.000
light,smartphone,1454962791369478073,0.000
light,smartphone,1454962791547177292,0.000
light,smartphone,1454962791725657239,0.000
light,smartphone,1454962791903774896,0.000
light,smartphone,1454962792258677917,0.000
light,smartphone,1454962792437293176,0.000
light,smartphone,1454962792615973021,0.000
light,smartphone,1454962792793024427,0.000
light,smartphone,1454962792971040938,0.000
light,smartphone,1454962793325661719,0.000
light,smartphone,1454962793505585625,0.000
light,smartphone,1454962793682598229,0.000
light,smartphone,1454962793860601823,0.000
light,smartphone,1454962794215781979,0.000
light,smartphone,1454962794394606041,0.000
light,smartphone,1454962794573435156,0.000
light,smartphone,1454962794750522760,0.000
light,smartphone,1454962794929744583,0.000
light,smartphone,1454962795284558542,0.000
light,smartphone,1454962795460659895,0.000
light,smartphone,1454962795639784167,0.000
light,smartphone,1454962795822312761,0.000
light,smartphone,1454962795994254010,0.000
light,smartphone,1454962796350557760,0.000
light,smartphone,1454962796528711459,0.000
light,smartphone,1454962796707394687,0.000
light,smartphone,1454962796885602813,0.000
light,smartphone,1454962797240681562,0.000
light,smartphone,1454962797418400313,0.000
light,smartphone,1454962797595387916,0.000
light,smartphone,1454962797773595104,0.000
light,smartphone,1454962797952155261,0.000
light,smartphone,1454962798308327188,0.000
light,smartphone,1454962798486127500,0.000
light,smartphone,1454962798663253489,0.000
light,smartphone,1454962798841596666,0.000
light,smartphone,1454962799019500834,0.000
light,smartphone,1454962799197725521,0.000
light,smartphone,1454962799375185938,0.000
light,smartphone,1454962799553909323,0.000
light,smartphone,1454962799731895313,0.000
light,smartphone,1454962799909906146,0.000
light,smartphone,1454962800264755730,0.000
light,smartphone,1454962800442731042,0.000
light,smartphone,1454962800621161355,0.000
light,smartphone,1454962800799606042,0.000
light,smartphone,1454962800976851094,0.000
light,smartphone,1454962801333664271,0.000
light,smartphone,1454962801511333282,0.000
light,smartphone,1454962801690593646,0.000
light,smartphone,1454962801866462343,0.000
light,smartphone,1454962802221657031,0.000
light,smartphone,1454962802399401094,0.000
light,smartphone,1454962802577675105,0.000
light,smartphone,1454962802755932240,0.000
light,smartphone,1454962802933082239,0.000
light,smartphone,1454962803289695261,0.000
light,smartphone,1454962803467554427,0.000
light,smartphone,1454962803645326823,0.000
light,smartphone,1454962803823945312,0.000
light,smartphone,1454962804179899115,0.000
light,smartphone,1454962804357065729,0.000
light,smartphone,1454962804535211302,0.000
light,smartphone,1454962804713144167,0.000
light,smartphone,1454962804890569010,0.000
light,smartphone,1454962805247870157,0.000
light,smartphone,1454962805423173905,0.000
light,smartphone,1454962805603498125,0.000
light,smartphone,1454962805780367709,0.000
light,smartphone,1454962805957574271,0.000
light,smartphone,1454962806315667864,0.000
light,smartphone,1454962806492498229,0.000
light,smartphone,1454962806671732656,0.000
light,smartphone,1454962806849734011,0.000
light,smartphone,1454962807026532499,0.000
light,smartphone,1454962807204243021,0.000
light,smartphone,1454962807382999323,0.000
light,smartphone,1454962807561712449,0.000
light,smartphone,1454962807737584791,0.000
light,smartphone,1454962807918558750,0.000
light,smartphone,1454962808273503176,0.000
light,smartphone,1454962808451637188,0.000
light,smartphone,1454962808630549219,0.000
light,smartphone,1454962808808848490,0.000
light,smartphone,1454962808985503073,0.000
light,smartphone,1454962809341542292,0.000
light,smartphone,1454962809518801667,0.000
light,smartphone,1454962809698920625,0.000
light,smartphone,1454962809875495781,0.000
light,smartphone,1454962810231570053,0.000
light,smartphone,1454962810405821510,0.000
light,smartphone,1454962810587595677,0.000
light,smartphone,1454962810763489323,0.000
light,smartphone,1454962810942596771,0.000
light,smartphone,1454962811296371250,0.000
light,smartphone,1454962811474515417,0.000
light,smartphone,1454962811654504583,0.000
light,smartphone,1454962811832612605,0.000
light,smartphone,1454962812188501042,0.000
light,smartphone,1454962812364263855,0.000
light,smartphone,1454962812543576458,0.000
light,smartphone,1454962812724041719,0.000
light,smartphone,1454962812898920938,0.000
light,smartphone,1454962813255476614,0.000
light,smartphone,1454962813431483802,0.000
light,smartphone,1454962813609514063,0.000
light,smartphone,1454962813788669480,0.000
light,smartphone,1454962813966813333,0.000
light,smartphone,1454962814321513594,0.000
light,smartphone,1454962814501692656,62.000
light,smartphone,1454962814679710834,62.000
light,smartphone,1454962814853640625,3051.000
light,smartphone,1454962815031699531,2217.000
light,smartphone,1454962815210462865,1855.000
light,smartphone,1454962815387595938,2193.000
light,smartphone,1454962815565776145,2238.000
light,smartphone,1454962815744550937,2256.000
light,smartphone,1454962815922450521,2270.000
light,smartphone,1454962816278261667,2923.000
light,smartphone,1454962816455558959,2274.000
light,smartphone,1454962816633564323,2277.000
light,smartphone,1454962816811874323,3066.000
light,smartphone,1454962816989924844,3216.000
light,smartphone,1454962817346622240,3333.000
light,smartphone,1454962817524174323,3267.000
light,smartphone,1454962817702459271,3132.000
light,smartphone,1454962817878567135,2285.000
light,smartphone,1454962818235775936,2210.000
light,smartphone,1454962818413447760,2207.000
light,smartphone,1454962818592071875,2116.000
light,smartphone,1454962818768374792,1567.000
light,smartphone,1454962818945950781,2103.000
light,smartphone,1454962819303552396,1597.000
light,smartphone,1454962819480368178,1605.000
light,smartphone,1454962819659140156,1608.000
light,smartphone,1454962819835969895,2113.000
light,smartphone,1454962820191434063,2122.000
light,smartphone,1454962820369477604,2142.000
light,smartphone,1454962820547578907,2189.000
light,smartphone,1454962820728424844,2222.000
light,smartphone,1454962820904401770,2238.000
light,smartphone,1454962821260499479,2266.000
light,smartphone,1454962821438541041,2285.000
light,smartphone,1454962821616566041,2958.000
light,smartphone,1454962821795376510,3090.000
light,smartphone,1454962821971797084,3140.000
light,smartphone,1454962822326641719,3311.000
light,smartphone,1454962822505539218,2211.000
light,smartphone,1454962822682655261,1099.000
light,smartphone,1454962822861143854,1533.000
light,smartphone,1454962823039595834,1573.000
light,smartphone,1454962823218328489,1585.000
light,smartphone,1454962823396724166,1599.000
light,smartphone,1454962823574976719,1603.000
light,smartphone,1454962823753224636,2079.000
light,smartphone,1454962823929645365,2209.000
light,smartphone,1454962824284538281,2259.000
light,smartphone,1454962824462898489,3110.000
light,smartphone,1454962824640297031,2283.000
light,smartphone,1454962824821761927,1586.000
light,smartphone,1454962824996419426,748.000
light,smartphone,1454962825351078386,2284.000
light,smartphone,1454962825532215052,2284.000
light,smartphone,1454962825708518803,4993.000
light,smartphone,1454962825887696667,928.000
light,smartphone,1454962826243510834,0.000
light,smartphone,1454962826423972552,331.000
light,smartphone,1454962826599708698,25.000
light,smartphone,1454962826775012552,3.000
light,smartphone,1454962826954060990,8.000
light,smartphone,1454962827309501042,0.000
light,smartphone,1454962827488692917,0.000
light,smartphone,1454962827666709740,0.000
light,smartphone,1454962827844263490,0.000
light,smartphone,1454962828197708802,8.000
light,smartphone,1454962828377519791,11.000
light,smartphone,1454962828556601041,32.000
light,smartphone,1454962828736943280,25.000
light,smartphone,1454962828911753073,24.000
light,smartphone,1454962829265849374,8.000
light,smartphone,1454962829445693281,0.000
light,smartphone,1454962829621950834,0.000
light,smartphone,1454962829800595990,0.000
light,smartphone,1454962829979696563,0.000
light,smartphone,1454962830334530521,0.000
light,smartphone,1454962830510949739,0.000
light,smartphone,1454962830689623021,0.000
light,smartphone,1454962830868068958,0.000
light,smartphone,1454962831046047395,0.000
light,smartphone,1454962831223666875,0.000
light,smartphone,1454962831402173178,0.000
light,smartphone,1454962831581484427,0.000
light,smartphone,1454962831756980677,0.000
light,smartphone,1454962831934511719,0.000
light,smartphone,1454962832291785886,0.000
light,smartphone,1454962832469582135,0.000
light,smartphone,1454962832647410886,0.000
light,smartphone,1454962832825189323,0.000
light,smartphone,1454962833180686354,0.000
light,smartphone,1454962833358662396,0.000
light,smartphone,1454962833537499844,0.000
light,smartphone,1454962833714625260,0.000
light,smartphone,1454962833891906667,0.000
light,smartphone,1454962834247521407,0.000
light,smartphone,1454962834425237865,0.000
light,smartphone,1454962834603793021,0.000
light,smartphone,1454962834781347551,0.000
light,smartphone,1454962834959755678,0.000
light,smartphone,1454962835316581510,0.000
light,smartphone,1454962835494650052,0.000
light,smartphone,1454962835672879792,0.000
light,smartphone,1454962835851495886,0.000
light,smartphone,1454962836205319948,0.000
light,smartphone,1454962836383126302,0.000
light,smartphone,1454962836563420625,0.000
light,smartphone,1454962836741631823,0.000
light,smartphone,1454962836919607396,0.000
light,smartphone,1454962837273330208,0.000
light,smartphone,1454962837451720261,0.000
light,smartphone,1454962837629708855,0.000
light,smartphone,1454962837807517448,0.000
light,smartphone,1454962837984486510,0.000
light,smartphone,1454962838520597812,0.000
light,smartphone,1454962838697053646,0.000
light,smartphone,1454962838874000937,0.000
light,smartphone,1454962839052470104,0.000
light,smartphone,1454962839230358178,0.000
light,smartphone,1454962839409367553,0.000
light,smartphone,1454962839588566563,0.000
light,smartphone,1454962839770149323,0.000
light,smartphone,1454962839942792500,0.000
light,smartphone,1454962840297491250,0.000
light,smartphone,1454962840475984062,0.000
light,smartphone,1454962840655512344,0.000
light,smartphone,1454962840838512239,0.000
light,smartphone,1454962841188563855,0.000
light,smartphone,1454962841364872760,0.000
light,smartphone,1454962841545839947,0.000
light,smartphone,1454962841723584532,0.000
light,smartphone,1454962841901526563,0.000
light,smartphone,1454962842255480417,0.000
light,smartphone,1454962842434584687,0.000
light,smartphone,1454962842611502292,0.000
light,smartphone,1454962842789760938,0.000
light,smartphone,1454962842970694688,0.000
light,smartphone,1454962843322595156,0.000
light,smartphone,1454962843502592187,0.000
light,smartphone,1454962843677534532,0.000
light,smartphone,1454962843858527448,0.000
light,smartphone,1454962844211030417,0.000
light,smartphone,1454962844390483333,0.000
light,smartphone,1454962844572308854,0.000
light,smartphone,1454962844746602135,0.000
light,smartphone,1454962844925772603,0.000
light,smartphone,1454962845280543750,0.000
light,smartphone,1454962845458574792,0.000
light,smartphone,1454962845642491198,0.000
light,smartphone,1454962845812845000,0.000
light,smartphone,1454962845991120156,0.000
light,smartphone,1454962846347405990,0.000
light,smartphone,1454962846525474166,0.000
light,smartphone,1454962846703518958,0.000
light,smartphone,1454962846881041511,0.000
light,smartphone,1454962847058775052,0.000
light,smartphone,1454962847237266457,0.000
light,smartphone,1454962847414116354,0.000
light,smartphone,1454962847591678385,0.000
light,smartphone,1454962847770229583,2.000
light,smartphone,1454962847947906824,3.000
light,smartphone,1454962848304347552,0.000
light,smartphone,1454962848481559896,0.000
light,smartphone,1454962848660554219,0.000
light,smartphone,1454962848841028281,0.000
light,smartphone,1454962849193200260,0.000
light,smartphone,1454962849370946718,0.000
light,smartphone,1454962849549546719,0.000
light,smartphone,1454962849730120677,0.000
light,smartphone,1454962849905193854,0.000
light,smartphone,1454962850262392813,0.000
light,smartphone,1454962850438577396,0.000
light,smartphone,1454962850617644323,0.000
light,smartphone,1454962850795735051,0.000
light,smartphone,1454962850974612343,0.000
light,smartphone,1454962851329956459,0.000
light,smartphone,1454962851508561094,0.000
light,smartphone,1454962851686593750,0.000
light,smartphone,1454962851865258384,0.000
light,smartphone,1454962852220745312,0.000
light,smartphone,1454962852395456093,0.000
light,smartphone,1454962852576499114,0.000
light,smartphone,1454962852754636666,0.000
light,smartphone,1454962852931709010,0.000
light,smartphone,1454962853290011719,0.000
light,smartphone,1454962853464593333,0.000
light,smartphone,1454962853642125417,0.000
light,smartphone,1454962853821724219,0.000
light,smartphone,1454962853999350261,0.000
light,smartphone,1454962854354518854,0.000
light,smartphone,1454962854533715781,0.000
light,smartphone,1454962854709278594,0.000
light,smartphone,1454962854885831146,0.000
light,smartphone,1454962855065135156,0.000
light,smartphone,1454962855243513803,0.000
light,smartphone,1454962855421516615,0.000
light,smartphone,1454962855599538646,0.000
light,smartphone,1454962855779124220,0.000
light,smartphone,1454962855955482135,0.000
light,smartphone,1454962856310670521,0.000
light,smartphone,1454962856490290469,0.000
light,smartphone,1454962856667841458,0.000
light,smartphone,1454962856844511615,0.000
light,smartphone,1454962857200921667,3.000
light,smartphone,1454962857378450469,8.000
light,smartphone,1454962857556431822,8.000
light,smartphone,1454962857735916926,0.000
light,smartphone,1454962857913584166,0.000
light,smartphone,1454962858274413594,0.000
light,smartphone,1454962858449126771,0.000
light,smartphone,1454962858622963802,0.000
light,smartphone,1454962858802515782,0.000
light,smartphone,1454962858979495834,0.000
light,smartphone,1454962859335389427,0.000
light,smartphone,1454962859513493177,0.000
light,smartphone,1454962859691345365,0.000
light,smartphone,1454962859869493490,0.000
light,smartphone,1454962860224409583,0.000
light,smartphone,1454962860402805781,0.000
light,smartphone,1454962860580556666,0.000
light,smartphone,1454962860759204532,0.000
light,smartphone,1454962860945300156,0.000
light,smartphone,1454962861291810625,0.000
light,smartphone,1454962861469918125,0.000
light,smartphone,1454962861648270364,0.000
light,smartphone,1454962861826315833,0.000
light,smartphone,1454962862181679063,0.000
light,smartphone,1454962862361234532,0.000
light,smartphone,1454962862539255937,0.000
light,smartphone,1454962862716232916,0.000
light,smartphone,1454962862894624323,0.000
light,smartphone,1454962863073633854,0.000
light,smartphone,1454962863251399635,0.000
light,smartphone,1454962863428124115,0.000
light,smartphone,1454962863605097969,0.000
light,smartphone,1454962863783623646,0.000
light,smartphone,1454962863961616875,0.000
light,smartphone,1454962864316495259,0.000
light,smartphone,1454962864495605625,0.000
light,smartphone,1454962864672865209,0.000
light,smartphone,1454962864851182187,0.000
light,smartphone,1454962865206666094,0.000
light,smartphone,1454962865384095781,0.000
light,smartphone,1454962865563403803,0.000
light,smartphone,1454962865742762396,0.000
light,smartphone,1454962865918562812,0.000
light,smartphone,1454962866275882187,0.000
light,smartphone,1454962866453494583,0.000
light,smartphone,1454962866629051250,0.000
light,smartphone,1454962866807298281,0.000
light,smartphone,1454962866989550781,0.000
light,smartphone,1454962867342454635,0.000
light,smartphone,1454962867519675105,0.000
light,smartphone,1454962867699584219,0.000
light,smartphone,1454962867878742813,0.000
light,smartphone,1454962868240249740,0.000
light,smartphone,1454962868411525417,0.000
light,smartphone,1454962868590622292,0.000
light,smartphone,1454962868768751875,0.000
light,smartphone,1454962868942571771,0.000
light,smartphone,1454962869299971823,0.000
light,smartphone,1454962869477475782,0.000
light,smartphone,1454962869655106614,0.000
light,smartphone,1454962869834270677,0.000
light,smartphone,1454962870188292344,0.000
light,smartphone,1454962870366182135,3.000
light,smartphone,1454962870544677240,3.000
light,smartphone,1454962870723435520,3.000
light,smartphone,1454962870902618907,0.000
light,smartphone,1454962871078430209,0.000
light,smartphone,1454962871256620521,0.000
light,smartphone,1454962871435542812,0.000
light,smartphone,1454962871614263333,0.000
light,smartphone,1454962871792589167,0.000
light,smartphone,1454962871969506302,0.000
light,smartphone,1454962872323533073,0.000
light,smartphone,1454962872501431041,0.000
light,smartphone,1454962872682610834,0.000
light,smartphone,1454962872860623229,0.000
light,smartphone,1454962873213380937,0.000
light,smartphone,1454962873392386562,0.000
light,smartphone,1454962873570588646,0.000
light,smartphone,1454962873748418855,0.000
light,smartphone,1454962873927837552,0.000
light,smartphone,1454962874282618906,0.000
light,smartphone,1454962874460607187,0.000
light,smartphone,1454962874637078542,0.000
light,smartphone,1454962874815504844,0.000
light,smartphone,1454962874992507343,0.000
light,smartphone,1454962875349009063,0.000
light,smartphone,1454962875526428906,0.000
light,smartphone,1454962875710044479,0.000
light,smartphone,1454962875881277656,0.000
light,smartphone,1454962876238033542,0.000
light,smartphone,1454962876416718594,0.000
light,smartphone,1454962876593487395,0.000
light,smartphone,1454962876773291979,0.000
light,smartphone,1454962876950616198,0.000
light,smartphone,1454962877305275208,0.000
light,smartphone,1454962877483650052,0.000
light,smartphone,1454962877661846198,0.000
light,smartphone,1454962877839671614,3.000
light,smartphone,1454962878195232917,78.000
light,smartphone,1454962878372854375,71.000
light,smartphone,1454962878551495833,74.000
light,smartphone,1454962878728860000,46.000
light,smartphone,1454962878906793436,21.000
light,smartphone,1454962879084166823,0.000
light,smartphone,1454962879262479011,0.000
light,smartphone,1454962879440892656,0.000
light,smartphone,1454962879618269687,0.000
light,smartphone,1454962879795820572,0.000
light,smartphone,1454962879973961406,0.000
light,smartphone,1454962880329363698,0.000
light,smartphone,1454962880507273281,8.000
light,smartphone,1454962880685926406,12.000
light,smartphone,1454962880866419739,12.000
light,smartphone,1454962881219932761,8.000
light,smartphone,1454962881399576563,8.000
light,smartphone,1454962881575329323,0.000
light,smartphone,1454962881753511927,0.000
light,smartphone,1454962881934567864,0.000
light,smartphone,1454962882287789688,0.000
light,smartphone,1454962882467850990,0.000
light,smartphone,1454962882645398958,0.000
light,smartphone,1454962882821507188,0.000
light,smartphone,1454962883177646146,0.000
light,smartphone,1454962883355496354,0.000
light,smartphone,1454962883535531510,0.000
light,smartphone,1454962883711255833,0.000
light,smartphone,1454962883890629897,0.000
light,smartphone,1454962884246374062,0.000
light,smartphone,1454962884424403333,0.000
light,smartphone,1454962884601051667,0.000
light,smartphone,1454962884779389324,0.000
light,smartphone,1454962884958599583,0.000
light,smartphone,1454962885312948751,0.000
light,smartphone,1454962885492485209,0.000
light,smartphone,1454962885667011354,0.000
light,smartphone,1454962885844919947,0.000
light,smartphone,1454962886202040417,0.000
light,smartphone,1454962886380529688,0.000
light,smartphone,1454962886559309063,0.000
light,smartphone,1454962886738833386,0.000
light,smartphone,1454962886913389426,0.000
light,smartphone,1454962887091200833,0.000
light,smartphone,1454962887269513333,0.000
light,smartphone,1454962887452151302,0.000
light,smartphone,1454962887628800782,0.000
light,smartphone,1454962887804509947,0.000
light,smartphone,1454962887982610209,0.000
light,smartphone,1454962888339802864,0.000
light,smartphone,1454962888514506303,0.000
light,smartphone,1454962888694656145,0.000
light,smartphone,1454962888872624792,0.000
light,smartphone,1454962889226967187,0.000
light,smartphone,1454962889406538385,0.000
light,smartphone,1454962889582145313,0.000
light,smartphone,1454962889762608021,0.000
light,smartphone,1454962889939615365,0.000
light,smartphone,1454962890294442188,0.000
light,smartphone,1454962890470519427,0.000
light,smartphone,1454962890648665312,0.000
light,smartphone,1454962890827513490,0.000
light,smartphone,1454962891183079634,0.000
light,smartphone,1454962891361274740,0.000
light,smartphone,1454962891538916094,0.000
light,smartphone,1454962891716335729,0.000
light,smartphone,1454962891894699531,0.000
light,smartphone,1454962892250540312,0.000
light,smartphone,1454962892427700729,0.000
light,smartphone,1454962892606621354,0.000
light,smartphone,1454962892784838854,0.000
light,smartphone,1454962892962364636,0.000
light,smartphone,1454962893319591458,0.000
light,smartphone,1454962893495603905,0.000
light,smartphone,1454962893677433959,0.000
light,smartphone,1454962893851324531,0.000
light,smartphone,1454962894207770000,0.000
light,smartphone,1454962894385397135,0.000
light,smartphone,1454962894564014218,0.000
light,smartphone,1454962894741299479,0.000
light,smartphone,1454962894918858438,0.000
light,smartphone,1454962895096363749,0.000
light,smartphone,1454962895275666771,0.000
light,smartphone,1454962895455094635,0.000
light,smartphone,1454962895633543385,0.000
light,smartphone,1454962895809759115,0.000
light,smartphone,1454962895988311406,0.000
light,smartphone,1454962896342756354,0.000
light,smartphone,1454962896521467344,0.000
light,smartphone,1454962896698029739,0.000
light,smartphone,1454962896878517344,0.000
light,smartphone,1454962897232030469,0.000
light,smartphone,1454962897413410521,0.000
light,smartphone,1454962897592143386,0.000
light,smartphone,1454962897766941770,0.000
light,smartphone,1454962897946638906,0.000
light,smartphone,1454962898301618542,0.000
light,smartphone,1454962898478285313,0.000
light,smartphone,1454962898656025624,0.000
light,smartphone,1454962898834476615,0.000
light,smartphone,1454962899190546146,0.000
light,smartphone,1454962899367122500,0.000
light,smartphone,1454962899545866458,0.000
light,smartphone,1454962899722967187,0.000
light,smartphone,1454962899901501198,0.000
light,smartphone,1454962900259481927,0.000
light,smartphone,1454962900435321718,0.000
light,smartphone,1454962900615449166,0.000
light,smartphone,1454962900793598959,0.000
light,smartphone,1454962900971593750,0.000
light,smartphone,1454962901326456978,0.000
light,smartphone,1454962901504631614,0.000
light,smartphone,1454962901680044271,0.000
light,smartphone,1454962901860331823,3.000
light,smartphone,1454962902214457031,0.000
light,smartphone,1454962902392481146,0.000
light,smartphone,1454962902572562031,0.000
light,smartphone,1454962902750545469,0.000
light,smartphone,1454962902926632708,0.000
light,smartphone,1454962903103795104,0.000
light,smartphone,1454962903281960260,0.000
light,smartphone,1454962903461394479,0.000
light,smartphone,1454962903638814114,0.000
light,smartphone,1454962903815495052,0.000
light,smartphone,1454962903995490156,0.000
light,smartphone,1454962904350339896,0.000
light,smartphone,1454962904529607917,0.000
light,smartphone,1454962904709899375,0.000
light,smartphone,1454962904886445729,0.000
light,smartphone,1454962905240155677,0.000
light,smartphone,1454962905416385260,0.000
light,smartphone,1454962905594191875,0.000
light,smartphone,1454962905772434531,0.000
light,smartphone,1454962905950650625,3.000
light,smartphone,1454962906305628490,2164.000
light,smartphone,1454962906484506198,2164.000
light,smartphone,1454962906661317344,8745.000
light,smartphone,1454962906839667032,2283.000
light,smartphone,1454962907196428854,2281.000
light,smartphone,1454962907373596042,2191.000
light,smartphone,1454962907551548646,1597.000
light,smartphone,1454962907729629635,2264.000
light,smartphone,1454962907907619479,2237.000
light,smartphone,1454962908262527031,4811.000
light,smartphone,1454962908440689739,3276.000
light,smartphone,1454962908618313438,3245.000
light,smartphone,1454962908796545729,3224.000
light,smartphone,1454962908974746302,3242.000
light,smartphone,1454962909332193542,3324.000
light,smartphone,1454962909509126250,4732.000
light,smartphone,1454962909686236510,4829.000
light,smartphone,1454962909865616510,4739.000
light,smartphone,1454962910220469739,3262.000
light,smartphone,1454962910399122084,3126.000
light,smartphone,1454962910575987864,3178.000
light,smartphone,1454962910754566615,3093.000
light,smartphone,1454962910934413282,3176.000
light,smartphone,1454962911112153073,3192.000
light,smartphone,1454962911288659167,2243.000
light,smartphone,1454962911466613489,3291.000
light,smartphone,1454962911643860989,3328.000
light,smartphone,1454962911823567917,4910.000
light,smartphone,1454962912179557083,4992.000
light,smartphone,1454962912355871978,4924.000
light,smartphone,1454962912534494324,4844.000
light,smartphone,1454962912712823594,4916.000
light,smartphone,1454962912889789167,4972.000
light,smartphone,1454962913246893698,4971.000
light,smartphone,1454962913424817916,4919.000
light,smartphone,1454962913603096146,4936.000
light,smartphone,1454962913778655312,4905.000
light,smartphone,1454962913957660834,4868.000
light,smartphone,1454962914313689740,4920.000
light,smartphone,1454962914491445208,4873.000
light,smartphone,1454962914669225000,4925.000
light,smartphone,1454962914848789791,4969.000
light,smartphone,1454962915203887864,8727.000
light,smartphone,1454962915381953698,12445.000
light,smartphone,1454962915558643959,3338.000
light,smartphone,1454962915736860885,3227.000
light,smartphone,1454962915913696198,3183.000
light,smartphone,1454962916269875573,3190.000
light,smartphone,1454962916447391406,3203.000
light,smartphone,1454962916625405000,3210.000
light,smartphone,1454962916804427083,3222.000
light,smartphone,1454962916983091250,3220.000
light,smartphone,1454962917339017969,3212.000
light,smartphone,1454962917515265781,3204.000
light,smartphone,1454962917693484011,3222.000
light,smartphone,1454962917873238594,3226.000
light,smartphone,1454962918227702344,3239.000
light,smartphone,1454962918405225469,3244.000
light,smartphone,1454962918582752188,3244.000
light,smartphone,1454962918760514323,3244.000
light,smartphone,1454962918938536666,3250.000
light,smartphone,1454962919116449322,3249.000
light,smartphone,1454962919294288229,3244.000
light,smartphone,1454962919472545104,3244.000
light,smartphone,1454962919650494636,3243.000
light,smartphone,1454962919830079532,3243.000
light,smartphone,1454962920184446301,3251.000
light,smartphone,1454962920362666771,3255.000
light,smartphone,1454962920544959584,3263.000
light,smartphone,1454962920717831562,3267.000
light,smartphone,1454962920896198958,3271.000
light,smartphone,1454962921252350886,3289.000
light,smartphone,1454962921429226250,3311.000
light,smartphone,1454962921607711823,3321.000
light,smartphone,1454962921785616094,3332.000
light,smartphone,1454962921963253959,3344.000
light,smartphone,1454962922319077291,3342.000
light,smartphone,1454962922496396719,3340.000
light,smartphone,1454962922674790989,3340.000
light,smartphone,1454962922853031823,4316.000
light,smartphone,1454962923208953854,4606.000
light,smartphone,1454962923386858853,4680.000
light,smartphone,1454962923564877864,4676.000
light,smartphone,1454962923743175886,4680.000
light,smartphone,1454962923920170730,4645.000
light,smartphone,1454962924276095365,4597.000
light,smartphone,1454962924454140937,4539.000
light,smartphone,1454962924631974948,4539.000
light,smartphone,1454962924810110312,4539.000
light,smartphone,1454962924989589896,4439.000
light,smartphone,1454962925344656510,4575.000
light,smartphone,1454962925521512813,4575.000
light,smartphone,1454962925699612865,4606.000
light,smartphone,1454962925877300626,4597.000
light,smartphone,1454962926235924895,4490.000
light,smartphone,1454962926413845625,4606.000
